,article_length,country,id,lat,lon,poptype,settlement_type,state,title,y1790,y1800,y1810,y1820,y1830,y1840,y1850,y1860,y1870,y1880,y1890,y1900,y1910,y1920,y1930,y1940,y1950,y1960,y1970,y1980,y1990,y2000,y2010
22497,8888,US,130369,36.4555555556,-95.1302777778,Census,Town,OK,"Pensacola, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,93,51,28.0,56.0,82,69,71.0,125.0
22568,6844,US,130525,34.7225,-95.9033333333,Census,Town,OK,"Kiowa, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,1021,1287,689.0,802,802,607.0,754.0,866,718,693.0,731.0
22636,8872,US,130472,36.4886111111,-96.0613888889,Census,Town,OK,"Avant, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,0,1071,696.0,501,389,381.0,59.0,51,37,372.0,320.0
22671,8105,US,130294,34.8661111111,-98.87,Census,Town,OK,"Cooperton, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,100,105,151.0,187,129,106.0,55.0,31,15,20.0,16.0
22710,17128,US,130141,36.6411111111,-95.1566666667,Census,City,OK,"Vinita, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,2339,4082,5010,4263.0,5685,5518,6027.0,5847.0,6740,5804,6472.0,5743.0
22715,25314,US,130553,34.2311111111,-95.6208333333,Census,City,OK,"Antlers, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,1273,1842,2246.0,3254,2506,2085.0,2685.0,2989,2524,2552.0,2453.0
22720,44941,US,130547,35.3425,-96.9338888889,Census,City,OK,"Shawnee, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,3462,12474,15348,23283.0,22053,22948,24326.0,25075.0,26506,26017,28692.0,29857.0
22734,6486,US,130503,36.2425,-96.6811111111,Census,Town,OK,"Maramec, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,224,287,376.0,271,184,169.0,128.0,101,110,104.0,91.0
22745,21900,US,130025,36.7544444444,-98.3566666667,Census,City,OK,"Cherokee, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,2016,2017,2236.0,2553,2635,2410.0,2119.0,2105,1787,1630.0,1498.0
22761,17532,US,130371,36.3083333333,-95.3169444444,Census,City,OK,"Pryor Creek, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,495,1798,1767,1828.0,2501,4486,6476.0,7057.0,8483,8327,8659.0,9539.0
22777,7987,US,130322,35.8941666667,-96.8708333333,Census,Town,OK,"Agra, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,366,272,258.0,281,302,265.0,335.0,354,334,356.0,339.0
22886,10315,US,130625,36.5044444444,-101.786388889,Census,Town,OK,"Texhoma, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,372,687,819.0,577,1464,911.0,921.0,785,746,386.0,926.0
22950,17094,US,130157,35.5384097,-98.6872467,Census,City,OK,"Weatherford, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,1017,2118,1929,2417.0,2504,3529,4499.0,7959.0,9640,10124,9859.0,10833.0
22962,16469,US,130066,35.1023847,-98.599496,Census,Town,OK,"Carnegie, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,835,1150,2063.0,1740,1719,1500.0,1723.0,2016,1593,1637.0,1723.0
22991,7798,US,130462,35.5091666667,-97.6477777778,Census,Town,OK,"Woodlawn Park, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,129.0,220.0,167,170,161.0,153.0
23022,12173,US,130474,36.6961111111,-96.7280555556,Census,Town,OK,"Burbank, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.0,329,268,238.0,188.0,161,165,155.0,141.0
23045,11861,US,130291,36.1080555556,-97.8983333333,Census,Town,OK,"Hennessey, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,1367,1665,1310,1271.0,1342,1264,1228.0,2181.0,2287,1902,2058.0,2131.0
23119,12235,US,92088,34.74,-99.84,Census,US County,OK,"Harmon County, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,11328,11261,13834.0,10019,8079,5853.0,5136.0,4519,3793,3283.0,2922.0
23175,8967,US,130500,36.3063888889,-96.4647222222,Census,City,OK,"Cleveland, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,211,1310,2717,2959.0,2510,2464,2519.0,2573.0,2972,3156,3282.0,3251.0
