,article_length,country,id,lat,lon,poptype,settlement_type,state,title,y1790,y1800,y1810,y1820,y1830,y1840,y1850,y1860,y1870,y1880,y1890,y1900,y1910,y1920,y1930,y1940,y1950,y1960,y1970,y1980,y1990,y2000,y2010
21657,9350,US,260235,44.0811111111,-72.0583333333,Census,Village,VT,"Newbury (village), Vermont",0,0,0,0,0,0,0,0,0,0,0,0,412,0,0.0,0,0,0.0,344.0,425,412,396.0,365.0
21658,12063,US,137417,44.2544444444,-72.4102777778,Census,Town,VT,"Plainfield, Vermont",0,256,543,660,874,880,808,822,726,729,745,716,785,781,766.0,832,945,966.0,1399.0,1249,1302,1286.0,1243.0
21738,10852,US,137352,43.9894444444,-72.4627777778,Census,Town,VT,"Chelsea, Vermont",239,897,1327,1462,1858,1959,1958,1757,1526,1462,1230,1070,1074,1087,1004.0,1013,1025,957.0,983.0,1091,1166,1250.0,1238.0
21885,7586,US,137393,43.5333333333,-73.0666666667,Census,Town,VT,"Ira, Vermont",312,473,519,498,442,430,400,422,413,479,421,350,286,295,287.0,248,232,220.0,284.0,354,426,455.0,432.0
22097,9302,US,137416,44.2663888889,-72.7255555556,Census,Town,VT,"Moretown, Vermont",0,191,405,593,816,1128,1335,1410,1263,1180,956,902,686,930,889.0,675,883,788.0,904.0,1221,1415,1653.0,1658.0
22137,66398,US,260268,42.85,-72.5822222222,Census,Town,VT,"Brattleboro, Vermont",1589,1867,1891,2017,2141,2623,3816,3855,4933,5880,6862,6640,7541,8332,9816.0,10983,11522,11734.0,12239.0,11886,12241,12005.0,12046.0
22256,15754,US,260272,43.07472,-72.50861,Census,Town,VT,"Westminster (town), Vermont",1601,1942,1925,1974,1737,1546,1721,1300,1238,1377,1265,1295,1327,1289,1324.0,1403,1400,1602.0,1875.0,2493,3026,3210.0,3178.0
22399,19456,US,137372,45.0049944444,-72.0994361111,Census,Village,VT,"Derby Line, Vermont",0,0,0,0,0,0,0,0,0,0,0,309,390,640,683.0,661,767,849.0,834.0,874,855,776.0,673.0
22467,7329,US,137348,44.7144444444,-72.7488888889,Census,Town,VT,"Waterville, Vermont",0,0,193,273,488,610,753,747,573,547,577,529,485,469,370.0,386,409,332.0,397.0,470,532,697.0,673.0
22494,12232,US,260238,44.7305555556,-72.3405555556,Census,Town,VT,"Albany, Vermont",0,12,101,253,683,920,1052,1224,1151,1138,995,1028,920,840,810.0,748,704,560.0,528.0,705,782,840.0,941.0
22572,10081,US,137247,42.9302777778,-73.2425,Census,Village,VT,"North Bennington, Vermont",0,0,0,0,0,0,0,0,0,0,0,670,663,818,933.0,992,1327,1437.0,984.0,1685,1520,1428.0,1643.0
