"Loxahatchee Groves","Palm Beach County","Florida",3343,3180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lynn Haven","Bay County","Florida",19792,18493,12451,9298,6239,4044,3078,1787,1246,928,874,0,0,0,0,0,0,0,0,0
"Macclenny","Baker County","Florida",6417,6374,4459,3966,3851,2733,2671,1177,771,519,350,388,350,334,0,0,0,0,0,0
"Madeira Beach","Pinellas County","Florida",4332,4263,4511,4225,4520,4177,3943,916,0,0,0,0,0,0,0,0,0,0,0,0
"Madison","Madison County","Florida",2901,2843,3061,3345,3487,3737,3239,3150,2730,2189,1952,1560,849,781,756,924,423,0,0,0
"Maitland","Orange County","Florida",16823,15751,12019,9110,8763,7157,3570,889,463,0,0,0,0,0,0,0,0,0,0,0
"Malabar","Brevard County","Florida",2864,2757,2622,1977,1118,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Malone","Jackson County","Florida",2189,2088,2007,765,897,667,661,521,442,418,0,0,0,0,0,0,0,0,0,0
"Manalapan","Palm Beach County","Florida",440,406,321,312,329,205,62,54,40,0,0,0,0,0,0,0,0,0,0,0
"Mangonia Park","Palm Beach County","Florida",1958,1888,1283,1453,1419,827,594,348,0,0,0,0,0,0,0,0,0,0,0,0
"Marathon","Monroe County","Florida",8708,8297,10255,8857,7568,4397,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Marco Island","Collier County","Florida",17460,16413,14879,9493,4694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Margate","Broward County","Florida",56061,53284,53909,42985,35900,8867,2646,0,0,0,0,0,0,0,0,0,0,0,0,0
"Marianna","Jackson County","Florida",9249,6102,6230,6292,7006,7282,7152,5845,5079,3372,2499,1915,900,926,586,663,440,356,0,0
"Marineland","Flagler/St. Johns County","Florida",16,16,6,21,31,13,9,9,0,0,0,0,0,0,0,0,0,0,0,0
"Mary Esther","Okaloosa County","Florida",4180,3851,4055,4139,3530,3192,780,332,0,0,0,0,0,0,0,0,0,0,0,0
"Mascotte","Lake County","Florida",5344,5101,2687,1761,1112,966,702,440,239,260,0,0,0,0,0,0,0,0,0,0
"Mayo","Lafayette County","Florida",1251,1237,988,917,891,793,687,679,915,555,531,578,0,0,0,0,0,0,0,0
"McIntosh","Marion County","Florida",456,452,453,411,404,287,258,247,397,272,440,0,0,0,0,0,0,0,0,0
"Medley","Miami-Dade County","Florida",851,838,1098,663,537,351,112,106,0,0,0,0,0,0,0,0,0,0,0,0
"Melbourne","Brevard County","Florida",78490,76068,71382,59646,46536,40236,11982,4223,2622,2677,533,157,131,99,0,0,0,0,0,0
"Melbourne Beach","Brevard County","Florida",3163,3101,3335,3021,2713,2262,1004,230,90,72,0,0,0,0,0,0,0,0,0,0
"Melbourne Village","Brevard County","Florida",678,662,706,591,1004,597,458,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mexico Beach","Bay County","Florida",1145,1072,1017,992,632,588,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Miami","Miami-Dade County","Florida",430332,399457,362470,358548,346681,334859,291688,249276,172172,110637,29571,5471,1681,0,0,0,0,0,0,0
"Miami Beach","Miami-Dade County","Florida",91732,87779,87933,92639,96298,87072,63145,46282,28012,6494,644,0,0,0,0,0,0,0,0,0
"Miami Gardens","Broward County","Florida",112265,107167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Miami Lakes","Miami-Dade County","Florida",30791,29361,12750,9809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Miami Shores","Miami-Dade County","Florida",10861,10493,10380,10084,9244,9425,8865,5086,1956,612,0,0,0,0,0,0,0,0,0,0
"Miami Springs","Miami-Dade County","Florida",14415,13809,13712,13268,12350,13279,11229,5108,898,402,0,0,0,0,0,0,0,0,0,0
"Micanopy","Alachua County","Florida",622,600,653,612,737,759,658,612,720,725,546,613,645,494,432,0,0,0,0,0
"Midway","Gadsden County","Florida",3299,3004,1446,852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Milton","Santa Rosa County","Florida",9445,8826,7045,7216,7206,5360,4108,2040,1851,1466,1594,831,1204,1455,1058,1014,1815,0,0,0
"Minneola","Lake County","Florida",10351,9403,5435,1515,851,878,684,399,269,185,0,0,0,0,0,0,0,0,0,0
"Miramar","Broward County","Florida",134989,122041,72739,40663,32813,23997,5485,0,0,0,0,0,0,0,0,0,0,0,0,0
"Monticello","Jefferson County","Florida",2399,2506,2533,2573,2994,2473,2490,2264,2042,1901,1704,1829,1076,1218,0,1052,1083,329,0,0
"Montverde","Lake County","Florida",1562,1463,882,890,397,308,374,293,312,297,0,0,0,0,0,0,0,0,0,0
"Moore Haven","Glades County","Florida",1789,1680,1635,1432,1250,974,790,636,831,612,623,0,0,0,0,0,0,0,0,0
"Mount Dora","Lake County","Florida",13182,12370,9418,7196,5883,4646,3756,3028,1880,1613,725,371,0,0,0,0,0,0,0,0
"Mulberry","Polk County","Florida",3921,3817,3230,2988,2932,2701,2922,2024,1502,2029,1499,1418,0,0,0,0,0,0,0,0
"Naples","Collier County","Florida",20968,19537,20976,19505,17581,12042,4655,1465,1253,390,0,0,0,0,0,0,0,0,0,0
"Neptune Beach","Duval County","Florida",7180,7037,7270,6816,5248,4281,2868,1767,1363,0,0,0,0,0,0,0,0,0,0,0
"New Port Richey","Pasco County","Florida",15527,14911,16117,14044,11196,6098,3520,1512,920,758,0,0,0,0,0,0,0,0,0,0
"New Smyrna Beach","Volusia County","Florida",23658,22464,20048,16543,13557,10580,8781,5775,4402,4149,2007,1121,543,287,119,0,0,0,0,0
"Newberry","Alachua County","Florida",5412,4950,3316,1644,1826,1247,1105,873,735,766,917,816,0,0,0,0,0,0,0,0
"Niceville","Okaloosa County","Florida",14387,12749,11684,10507,8543,4155,4517,2497,948,0,0,0,0,0,0,0,0,0,0,0
"Noma","Holmes County","Florida",208,211,213,207,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"North Bay Village","Miami-Dade County","Florida",7871,7137,6733,5383,4920,4831,2006,198,0,0,0,0,0,0,0,0,0,0,0,0
"North Lauderdale","Broward County","Florida",43214,41023,32264,26506,18653,1213,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"North Miami","Miami-Dade County","Florida",61420,58786,59880,49998,42566,34767,28708,10734,1973,0,0,0,0,0,0,0,0,0,0,0
"North Miami Beach","Miami-Dade County","Florida",43664,41523,40786,35359,36553,30544,21405,2129,871,0,0,0,0,0,0,0,0,0,0,0
"North Palm Beach","Palm Beach County","Florida",12483,12015,12064,11343,11344,9035,2684,0,0,0,0,0,0,0,0,0,0,0,0,0
"North Port","Sarasota County","Florida",60380,57357,22797,11973,6205,2244,178,0,0,0,0,0,0,0,0,0,0,0,0,0
"North Redington Beach","Pinellas County","Florida",1446,1417,1474,1135,1156,768,346,0,0,0,0,0,0,0,0,0,0,0,0,0
"Oak Hill","Volusia County","Florida",1816,1792,1378,917,938,747,758,683,509,457,0,0,0,0,0,0,0,0,0,0
"Oakland","Orange County","Florida",2762,2538,936,700,658,672,821,548,518,379,323,211,0,0,0,0,0,0,0,0
"Oakland Park","Broward County","Florida",43800,41363,30966,26326,22944,16261,5331,1295,815,463,0,0,0,0,0,0,0,0,0,0
"Ocala","Marion County","Florida",57586,56315,45943,42045,37170,22583,13598,11741,8986,7281,4914,4370,3380,2904,803,600,0,243,0,0
"Ocean Breeze Park","Martin County","Florida",353,355,463,519,466,714,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ocean Ridge","Palm Beach County","Florida",1878,1786,1636,1570,1355,1074,209,67,37,0,0,0,0,0,0,0,0,0,0,0
"Ocoee","Orange County","Florida",41073,35579,24391,12778,7803,3937,2628,1370,702,794,0,0,0,0,0,0,0,0,0,0
"Okeechobee","Okeechobee County","Florida",5553,5621,5376,4943,4225,3715,2947,1849,1658,1795,900,0,0,0,0,0,0,0,0,0
"Oldsmar","Pinellas County","Florida",13913,13591,11910,8361,2608,1538,878,345,315,0,0,0,0,0,0,0,0,0,0,0
"Opa-locka","Miami-Dade County","Florida",16460,15219,14951,15283,14460,11902,9810,5271,497,339,0,0,0,0,0,0,0,0,0,0
"Orange City","Volusia County","Florida",11056,10599,6604,5347,2795,1777,1598,797,489,572,497,490,365,0,0,0,0,0,0,0
"Orange Park","Clay County","Florida",8606,8412,9081,9488,8766,5019,2624,1502,668,661,333,372,245,228,134,0,0,0,0,0
"Orchid","Indian River County","Florida",431,415,140,10,19,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Orlando","Orange County","Florida",262372,238300,185951,164693,128291,99006,88135,52367,36736,27330,9282,3894,2481,2856,0,0,0,0,0,0
"Ormond Beach city (Ormond)","Volusia County","Florida",39075,38137,36301,29721,21436,14063,8658,3418,1914,1517,1292,780,595,239,0,0,0,0,0,0
"Otter Creek","Levy County","Florida",133,134,121,136,167,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Oviedo","Seminole County","Florida",38020,33342,26316,11114,3074,1870,1926,1601,1356,1042,0,0,0,0,0,0,0,0,0,0
"Pahokee","Palm Beach County","Florida",6029,5649,5985,6822,6346,5663,4709,4472,4766,2256,0,0,0,0,0,0,0,0,0,0
"Palatka","Putnam County","Florida",10387,10558,10033,10201,10175,9444,11028,9176,7140,6500,5102,3779,3301,3039,1616,720,613,0,0,0
"Palm Bay","Brevard County","Florida",105838,103190,79413,62632,18560,7176,2808,0,0,0,0,0,0,0,0,0,0,0,0,0
"Palm Beach","Palm Beach County","Florida",8503,8348,10468,9814,9729,9086,6055,3886,3747,1707,1135,0,0,0,0,0,0,0,0,0
"Palm Beach Gardens","Palm Beach County","Florida",51919,48452,35058,22965,14407,6102,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Palm Beach Shores","Palm Beach County","Florida",1194,1142,1269,1040,1232,1214,885,0,0,0,0,0,0,0,0,0,0,0,0,0
"Palm Coast","Flagler County","Florida",80600,75180,32732,14287,2837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Palm Shores","Brevard County","Florida",992,900,794,210,77,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Palm Springs","Palm Beach County","Florida",21728,18928,11699,9763,8166,4340,2503,0,0,0,0,0,0,0,0,0,0,0,0,0
"Palmetto","Manatee County","Florida",13082,12606,12571,9268,8637,7422,5556,4103,3491,3043,2046,773,569,224,0,0,0,0,0,0
"Palmetto Bay","Miami-Dade County","Florida",24513,23410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Panama City","Bay County","Florida",37681,36484,36417,34378,33346,32096,33275,25814,11610,5402,1722,422,0,0,0,0,0,0,0,0
"Panama City Beach","Bay County","Florida",12408,12018,7671,4051,2148,67,36,0,0,0,0,0,0,0,0,0,0,0,0,0
"Parker","Bay County","Florida",4554,4317,4623,4598,4298,4212,2669,0,0,0,0,0,0,0,0,0,0,0,0,0
"Parkland","Broward County","Florida",28131,23962,13835,3558,545,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Paxton","Walton County","Florida",725,644,656,600,659,243,215,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pembroke Park","Broward County","Florida",6287,6102,6299,4933,5326,2949,569,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pembroke Pines","Broward County","Florida",164626,154750,137427,65452,35776,15496,1429,0,0,0,0,0,0,0,0,0,0,0,0,0
"Penney Farms","Clay County","Florida",806,749,580,609,630,561,545,445,370,825,0,0,0,0,0,0,0,0,0,0
"Pensacola","Escambia County","Florida",53068,51923,56255,58165,57619,59507,56752,43479,37449,31579,31035,22982,17747,11750,6845,3347,2876,2164,0,0
"Perry","Taylor County","Florida",7031,7017,6847,7151,8254,7701,8030,2797,2668,2744,1956,1012,0,0,0,0,0,0,0,0
"Pierson","Volusia County","Florida",1746,1736,2596,2988,1085,654,716,657,541,624,0,0,0,0,0,0,0,0,0,0
"Pinecrest","Miami-Dade County","Florida",19251,18223,19055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pinellas Park","Pinellas County","Florida",50946,49079,45658,43426,32811,22287,10848,2924,691,465,134,0,0,0,0,0,0,0,0,0
"Plant City","Hillsborough County","Florida",36627,34721,29915,22754,17064,15451,15711,9230,7491,6800,3729,2481,720,349,0,0,0,0,0,0
"Plantation","Broward County","Florida",91457,84955,82934,66692,48653,23523,4772,0,0,0,0,0,0,0,0,0,0,0,0,0
"Polk City","Polk County","Florida",1838,1562,1516,1439,576,151,203,171,195,222,0,0,0,0,0,0,0,0,0,0
"Pomona Park town (Pomona)","Putnam County","Florida",880,912,789,663,791,578,516,443,316,400,350,301,0,0,0,0,0,0,0,0
"Pompano Beach","Broward County","Florida",106105,99845,78191,72411,52618,38587,15992,5682,4427,2614,636,269,0,0,0,0,0,0,0,0
"Ponce de Leon","Holmes County","Florida",557,598,457,406,454,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ponce Inlet","Volusia County","Florida",3100,3032,2513,1704,1003,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Port Orange","Volusia County","Florida",58742,56048,45823,35317,18756,3781,1801,1201,662,678,380,0,0,0,0,0,0,0,0,0
"Port Richey","Pasco County","Florida",2723,2671,3021,2523,2165,1259,1931,376,134,104,0,0,0,0,0,0,0,0,0,0
"Port St. Joe","Gulf County","Florida",3415,3445,3644,4044,4027,4401,4217,2752,2393,851,0,0,0,0,0,0,0,0,0,0
"Port St. Lucie","St. Lucie County","Florida",174110,164603,88769,55866,14690,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Punta Gorda","Charlotte County","Florida",17596,16641,14344,10747,6797,3879,3157,1915,1889,1833,1295,1012,860,262,0,0,0,0,0,0
"Quincy","Gadsden County","Florida",7914,7972,6982,7444,8591,8334,8874,6505,3888,3788,3118,3204,847,681,639,743,0,0,0,0
"Raiford","Union County","Florida",248,255,187,198,259,0,0,0,0,460,412,0,0,0,0,0,0,0,0,0
"Reddick","Marion County","Florida",512,506,571,554,657,305,594,433,392,363,312,498,0,0,0,0,0,0,0,0
"Redington Beach","Pinellas County","Florida",1455,1427,1539,1626,1708,1583,1368,384,0,0,0,0,0,0,0,0,0,0,0,0
"Redington Shores","Pinellas County","Florida",2168,2121,2338,2366,2142,1733,917,0,0,0,0,0,0,0,0,0,0,0,0,0
"Riviera Beach","Palm Beach County","Florida",33649,32488,29884,27639,26489,21401,13046,4065,1981,811,0,0,0,0,0,0,0,0,0,0
"Rockledge","Brevard County","Florida",26071,24926,20170,16023,11877,10523,3481,1347,725,551,453,0,0,0,0,0,0,0,0,0
"Royal Palm Beach","Palm Beach County","Florida",37015,34140,21523,14589,3423,475,11,0,0,0,0,0,0,0,0,0,0,0,0,0
"Safety Harbor","Pinellas County","Florida",17234,16884,17203,15124,6461,3103,1787,894,694,765,429,0,0,0,0,0,0,0,0,0
"San Antonio","Pasco County","Florida",1250,1138,655,776,529,473,479,286,267,0,0,0,0,0,0,0,0,0,0,0
"Sanford","Seminole County","Florida",57525,53570,38291,32387,23176,17393,19175,11935,10217,10100,5588,3570,1450,2016,0,0,0,0,0,0
"Sanibel","Lee County","Florida",7056,6469,6064,5468,3363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sarasota","Sarasota County","Florida",54214,51917,52715,50961,48868,40237,34083,18896,11141,8398,2149,840,0,0,0,0,0,0,0,0
"Satellite Beach","Brevard County","Florida",10418,10109,9577,9889,9163,6558,825,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sea Ranch Lakes","Broward County","Florida",712,670,1392,619,584,660,170,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sebastian","Indian River County","Florida",23344,21929,16181,10205,2831,825,698,376,425,386,0,0,0,0,0,0,0,0,0,0
"Sebring","Highlands County","Florida",10372,10491,9667,8900,8736,7223,6939,5006,3155,2912,812,0,0,0,0,0,0,0,0,0
"Seminole","Pinellas County","Florida",17923,17233,10890,9251,4586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sewall's Point","Martin County","Florida",2100,1996,1946,1588,1187,298,151,0,0,0,0,0,0,0,0,0,0,0,0,0
"Shalimar","Okaloosa County","Florida",784,717,718,341,390,578,754,694,0,0,0,0,0,0,0,0,0,0,0,0
"Sneads","Jackson County","Florida",1781,1849,1919,1746,1690,1550,1399,1074,727,637,492,506,368,0,0,0,0,0,0,0
"Sopchoppy","Wakulla County","Florida",456,457,426,367,444,460,450,0,0,0,0,0,0,0,0,0,0,0,0,0
"South Bay","Palm Beach County","Florida",5015,4876,3859,3558,3886,2958,1631,1050,0,0,0,0,0,0,0,0,0,0,0,0
"South Daytona","Volusia County","Florida",12397,12252,13177,12482,11252,4979,1954,692,571,0,0,0,0,0,0,0,0,0,0,0
"South Miami","Miami-Dade County","Florida",12183,11657,10741,10404,10895,11780,9846,4809,2408,1160,0,0,0,0,0,0,0,0,0,0
"South Palm Beach","Palm Beach County","Florida",1409,1171,699,1480,1304,188,113,0,0,0,0,0,0,0,0,0,0,0,0,0
"South Pasadena","Pinellas County","Florida",5033,4964,5778,5644,4188,2465,651,23,0,0,0,0,0,0,0,0,0,0,0,0
"Southwest Ranches","Broward County","Florida",7761,7345,7203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Springfield","Bay County","Florida",9355,8903,8810,8715,7220,5949,4628,1084,1188,0,0,0,0,0,0,0,0,0,0,0
"St. Augustine","St. Johns County","Florida",13841,12975,11592,11692,11985,12352,14734,13555,12090,12111,6192,5494,4272,4742,2293,1717,1914,1934,2450,1708
"St. Augustine Beach","St. Johns County","Florida",6706,6176,4683,3657,1289,632,396,0,0,0,0,0,0,0,0,0,0,0,0,0
"St. Cloud","Osceola County","Florida",43005,35183,20074,12453,7840,5041,4353,3001,2042,1863,2011,0,0,0,0,0,0,0,0,0
"St. Leo","Pasco County","Florida",1506,1340,595,1009,917,1145,278,261,211,158,0,0,0,0,0,0,0,0,0,0
"St. Lucie Village","St. Lucie County","Florida",609,590,604,584,593,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"St. Marks","Wakulla County","Florida",297,293,272,307,286,366,0,0,0,217,0,0,0,0,0,0,0,0,0,0
"St. Pete Beach","Pinellas County","Florida",9496,9346,9929,9200,9354,8024,6268,722,0,0,0,0,0,0,0,0,0,0,0,0
"St. Petersburg","Pinellas County","Florida",253693,244769,248232,238629,238647,216159,181298,96738,60812,40425,14237,4127,1575,273,0,0,0,0,0,0
"Starke","Bradford County","Florida",5360,5449,5593,5226,5306,4848,4806,2944,1480,1339,1023,1135,972,669,292,0,0,0,0,0
"Stuart","Martin County","Florida",16197,15593,14633,11936,9467,4820,4791,2912,2438,1924,778,0,0,0,0,0,0,0,0,0
"Sunny Isles Beach","Miami-Dade County","Florida",21946,20832,15315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sunrise","Broward County","Florida",91256,84439,85779,64407,39681,7403,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Surfside","Miami-Dade County","Florida",5996,5744,4909,4108,3763,3614,3157,1852,295,0,0,0,0,0,0,0,0,0,0,0
"Sweetwater","Miami-Dade County","Florida",20751,13499,14226,13909,8067,3357,645,230,0,0,0,0,0,0,0,0,0,0,0,0
"Tallahassee","Leon County","Florida",188107,181376,150624,124773,81548,72624,48174,27237,16240,10700,5637,5018,2981,2934,2492,2023,1932,0,1616,0
"Tamarac","Broward County","Florida",63793,60427,55588,44822,29376,5193,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tampa","Hillsborough County","Florida",358699,335709,303447,280015,271577,277714,274970,124681,108391,101161,51608,37782,15839,5532,720,796,0,0,0,0
"Tarpon Springs","Pinellas County","Florida",24239,23484,21003,17906,13251,7118,6768,4323,3402,3414,2105,2212,541,327,0,0,0,0,0,0
"Tavares","Lake County","Florida",14930,13951,9700,7383,4398,3261,2724,1763,1119,1090,359,175,113,0,0,0,0,0,0,0
"Temple Terrace","Hillsborough County","Florida",25419,24541,20918,16444,11097,7347,3812,433,215,0,0,0,0,0,0,0,0,0,0,0
"Tequesta","Palm Beach County","Florida",5875,5629,5273,4499,3685,2642,199,0,0,0,0,0,0,0,0,0,0,0,0,0
"Titusville","Brevard County","Florida",44557,43761,40670,39394,31910,30515,6410,2604,2220,2089,1361,868,756,746,0,0,0,0,0,0
"Treasure Island","Pinellas County","Florida",6810,6705,7450,7266,6316,6120,3506,75,0,0,0,0,0,0,0,0,0,0,0,0
"Trenton","Gilchrist County","Florida",2023,1999,1617,1287,1131,1074,941,904,773,706,400,304,0,0,0,0,0,0,0,0
"Umatilla","Lake County","Florida",3634,3456,2214,2350,1872,1600,1717,1312,1149,907,640,283,0,0,0,0,0,0,0,0
"Valparaiso","Okaloosa County","Florida",5188,5036,6408,4672,6142,6504,5975,1047,221,99,0,0,0,0,0,0,0,0,0,0
"Venice","Sarasota County","Florida",21730,20748,17764,16922,12153,6648,3444,727,507,309,0,0,0,0,0,0,0,0,0,0
"Vernon","Washington County","Florida",671,687,743,778,885,691,624,610,539,331,0,0,0,0,0,0,0,0,0,0
"Vero Beach","Indian River County","Florida",16017,15220,17705,17350,16176,11908,8849,4746,3050,2268,793,0,0,0,0,0,0,0,0,0
"Virginia Gardens","Miami-Dade County","Florida",2475,2375,2348,2212,2098,2524,2159,235,0,0,0,0,0,0,0,0,0,0,0,0
"Waldo","Alachua County","Florida",1024,1015,821,1017,993,800,735,647,567,703,571,540,0,0,0,0,0,0,0,0
"Wauchula","Hardee County","Florida",4925,5001,4368,3253,3296,3007,3411,2872,2710,2574,2081,1099,0,0,0,0,0,0,0,0
"Wausau","Washington County","Florida",370,383,398,313,347,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Webster","Sumter County","Florida",955,785,805,746,856,739,366,569,454,514,361,301,0,0,0,0,0,0,0,0
"Weeki Wachee","Hernando County","Florida",12,12,12,53,8,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Welaka","Putnam County","Florida",682,701,586,533,492,496,526,459,457,409,350,294,215,0,0,0,0,0,0,0
"Wellington","Palm Beach County","Florida",61485,56508,38216,20670,4622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"West Melbourne","Brevard County","Florida",20078,18355,9824,8399,5078,3050,2266,0,0,0,0,0,0,0,0,0,0,0,0,0
"West Miami","Miami-Dade County","Florida",6326,5965,5863,5727,6076,5494,5296,4043,0,0,0,0,0,0,0,0,0,0,0,0
"West Palm Beach","Palm Beach County","Florida",104031,99919,82103,67643,63305,57375,56208,43162,33693,26610,8659,1743,564,0,0,0,0,0,0,0
"West Park","Hillsborough County","Florida",14914,14156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Weston","Broward County","Florida",69100,65333,49286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Westville","Holmes County","Florida",279,289,221,257,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wewahitchka","Gulf County","Florida",1971,1981,1722,1779,1742,1733,1436,1289,1022,584,0,0,0,0,0,0,0,0,0,0
"White Springs","Hamilton County","Florida",769,777,819,704,781,767,633,700,600,618,984,1177,690,543," ",0,0,0,0,0
"Wildwood","Sumter County","Florida",7181,6709,3924,3421,2665,2082,2170,2019,1346,1409,480,329,244,419,0,0,0,0,0,0
"Williston","Levy County","Florida",2723,2768,2297,2179,2240,1939,1582,1323,890,940,823,371,184,0,0,0,0,0,0,0
"Wilton Manors","Broward County","Florida",12243,11632,12697,11804,12742,10948,8257,883,0,0,0,0,0,0,0,0,0,0,0,0
"Windermere","Orange County","Florida",3173,2462,1897,1371,1302,894,576,317,163,181,0,0,0,0,0,0,0,0,0,0
"Winter Garden","Orange County","Florida",38746,34568,14351,9745,6789,5153,5513,3503,3060,2023,1021,351,0,0,0,0,0,0,0,0
"Winter Haven","Polk County","Florida",36371,33874,26487,24725,21119,16136,16277,8605,6199,7130,1597,0,0,0,0,0,0,0,0,0
"Winter Park","Orange County","Florida",29442,27852,24090,22242,22339,21895,17162,8250,4715,3686,1078,570,366,270,0,0,0,0,0,0
"Winter Springs","Seminole County","Florida",34169,33282,31666,22151,10475,1161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Worthington Springs","Union County","Florida",390,181,193,178,220,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Yankeetown","Levy County","Florida",498,502,629,635,600,490,425,322,255,157,0,0,0,0,0,0,0,0,0,0
"Zephyrhills","Pasco County","Florida",14381,13288,10833,8220,5742,3369,2887,1826,1252,748,577,0,0,0,0,0,0,0,0,0
"Zolfo Springs","Hardee County","Florida",1797,1827,1641,1219,1495,1117,838,334,223,272,256,171,0,0,0,0,0,0,0,0
