"Gresham","Shawano County","Wisconsin",578,586,575,515,534,448,458,427,295,310,309,350,0,0,0,0,0,0,0
"Hales Corners","Milwaukee County","Wisconsin",7757,7692,7765,7623,7110,7771,5549,0,0,0,0,0,0,0,0,0,0,0,0
"Hammond","St. Croix County","Wisconsin",1910,1922,1153,1097,991,768,645,554,467,395,368,408,404,388,361,0,0,0,0
"Hancock","Waushara County","Wisconsin",404,417,463,382,419,404,367,449,481,420,443,510,0,0,0,0,0,0,0
"Harrison","? County","Wisconsin",7331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hartford","Washington County","Wisconsin",14280,14223,10905,8188,7159,6499,5627,4549,3910,3754,4515,2982,1632,1296,1343,0,0,0,0
"Hartland","Waukesha County","Wisconsin",9205,9110,7905,6906,5559,2763,2088,1190,998,945,800,728,629,486,287,0,0,0,0
"Hatley","Marathon County","Wisconsin",602,574,476,295,300,315,306,299,270,251,290,0,0,0,0,0,0,0,0
"Haugen","Barron County","Wisconsin",284,287,287,305,251,246,265,246,268,249,426,0,0,0,0,0,0,0,0
"Hawkins","Rusk County","Wisconsin",288,305,317,375,407,385,402,414,496,372,0,0,0,0,0,0,0,0,0
"Hayward","Sawyer County","Wisconsin",2317,2318,2129,1897,1698,1457,1540,1577,1571,1207,1302,0,0,1349,0,0,0,0,0
"Hazel Green","Grant County","Wisconsin",1241,1256,1183,1171,1282,982,807,635,582,601,647,621,442,426,598,723,0,0,0
"Hewitt","Wood County","Wisconsin",821,828,670,595,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Highland","Iowa County","Wisconsin",844,842,855,799,860,785,741,785,902,739,1024,1096,913,751,668,482,0,0,0
"Hilbert","Calumet County","Wisconsin",1114,1132,1089,1211,1176,896,736,648,607,519,614,572,497,0,0,0,0,0,0
"Hillsboro","Vernon County","Wisconsin",1420,1417,1302,1288,1263,1231,1366,1341,1146,972,950,804,785,461,195,0,0,0,0
"Hixton","Jackson County","Wisconsin",430,433,446,345,364,300,310,315,301,270,0,0,0,0,0,0,0,0,0
"Hobart","? County","Wisconsin",7861,6182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hollandale","Iowa County","Wisconsin",291,288,283,256,271,256,275,281,290,241,236,265,0,0,0,0,0,0,0
"Holmen","La Crosse County","Wisconsin",9564,9005,6200,3220,2411,1081,635,584,0,0,0,0,0,0,0,0,0,0,0
"Horicon","Dodge County","Wisconsin",3695,3655,3775,3873,3584,3356,2996,2664,2253,2214,2134,1881,1376,1354,1250,0,0,0,0
"Hortonville","Outagamie County","Wisconsin",2714,2711,2357,2029,2016,1524,1366,1081,968,906,960,863,913,440,311,0,0,0,0
"Howard","Brown County","Wisconsin",18987,17399,13546,9874,8240,4911,3485,0,0,0,0,0,0,0,0,0,0,0,0
"Howards Grove","Sheboygan County","Wisconsin",3257,3188,2792,2329,1838,998,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hudson","St. Croix County","Wisconsin",13415,12719,8775,6378,5434,5049,4325,3435,2987,2725,3014,2810,3259,2885,2298,1748,1570,0,0
"Hurley","Iron County","Wisconsin",1524,1547,1818,1782,2015,2418,2763,3034,3375,3264,3188,0,0,0,0,0,0,0,0
"Hustisford","Dodge County","Wisconsin",1100,1123,1135,979,874,789,708,622,564,537,595,615,540,513,488,0,0,0,0
"Hustler","Juneau County","Wisconsin",193,194,113,156,170,190,177,194,167,161,163,0,0,0,0,0,0,0,0
"Independence","Trempealeau County","Wisconsin",1350,1336,1244,1041,1180,1036,954,1088,1036,866,805,664,630,382,365,0,0,0,0
"Ingram","Rusk County","Wisconsin",75,78,76,91,61,109,99,146,174,153,124,360,0,0,0,0,0,0,0
"Iola","Waupaca County","Wisconsin",1278,1301,1298,1125,957,900,831,867,746,763,843,850,558,0,194,0,0,0,0
"Iron Ridge","Dodge County","Wisconsin",905,929,998,887,766,480,419,341,273,260,287,0,0,0,138,0,0,0,0
"Ironton","Sauk County","Wisconsin",255,253,250,200,206,195,167,176,213,184,199,0,0,237,232,0,0,0,0
"Jackson","Washington County","Wisconsin",6802,6753,4938,2486,1817,561,458,361,302,227,230,0,0,0,0,0,0,0,0
"Janesville","Rock County","Wisconsin",64009,63575,59498,52133,51071,46426,35164,24899,22992,21628,18293,13894,13185,10836,9018,8789,7703,0,0
"Jefferson","Jefferson County","Wisconsin",7955,7973,7338,6078,5647,5429,4548,3625,3059,2639,2572,2582,2584,2287,2115,2176,1369,550,0
"Johnson Creek","Jefferson County","Wisconsin",2871,2738,1581,1259,1136,790,686,575,511,457,493,425,0,176,208,0,0,0,0
"Junction City","Portage County","Wisconsin",435,439,440,502,523,396,381,330,308,275,275,0,0,0,39,0,0,0,0
"Juneau","Dodge County","Wisconsin",2700,2814,2485,2157,2045,2043,1718,1444,1301,1154,1159,1003,891,701,454,300,0,0,0
"Kaukauna","Outagamie County","Wisconsin",15799,15462,12983,11982,11310,11308,10096,8337,7382,6581,5951,4717,5115,4667,834,0,0,0,0
"Kekoskee","Dodge County","Wisconsin",159,161,169,188,224,233,247,0,0,0,0,0,0,0,188,0,0,0,0
"Kellnersville","Manitowoc County","Wisconsin",325,332,374,350,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kendall","Monroe County","Wisconsin",477,472,469,453,486,468,528,558,478,517,506,477,460,304,282,0,0,0,0
"Kennan","Price County","Wisconsin",130,135,171,169,194,167,162,194,256,194,319,184,0,0,0,0,0,0,0
"Kenosha","Kenosha County","Wisconsin",99894,99218,90352,80352,77685,78805,67899,54368,48765,50262,40472,21371,11606,6532,5039,4309,3990,3455,0
"Kewaskum","Washington County","Wisconsin",4069,4004,3274,2515,2394,1926,1572,1183,880,799,707,625,679,557,471,0,0,0,0
"Kewaunee","Kewaunee County","Wisconsin",2896,2952,2806,2750,2801,2901,2772,2583,2533,2409,1865,1839,1773,1216,1050,0,0,0,0
"Kiel","Manitowoc County","Wisconsin",3747,3738,3450,2910,3083,2848,2524,2129,1898,1803,1599,1244,924,497,363,0,0,0,0
"Kimberly","Outagamie County","Wisconsin",6691,6468,6146,5406,5881,6131,5322,3179,2618,2256,1382,600,0,0,0,0,0,0,0
"Kingston","Green Lake County","Wisconsin",327,326,288,346,328,343,343,334,295,270,0,0,0,0,0,0,0,0,0
"Knapp","Dunn County","Wisconsin",459,463,421,419,419,369,374,424,436,424,478,413,0,480,0,0,0,0,0
"Kohler","Sheboygan County","Wisconsin",2109,2120,1926,1817,1651,1738,1524,1716,1789,1748,403,0,0,0,0,0,0,0,0
"Kronenwetter","Marathon County","Wisconsin",7427,7210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"La Crosse","La Crosse County","Wisconsin",52440,51320,51818,51003,48347,50286,47575,47535,42707,39614,30421,30417,28895,25090,14505,7785,3860,0,0
"La Farge","Vernon County","Wisconsin",769,746,775,766,746,748,833,905,921,756,788,654,488,0,0,0,0,0,0
"La Valle","Sauk County","Wisconsin",366,367,326,446,412,411,417,448,408,415,447,421,386,333,306,0,0,0,0
"Lac La Belle","Waukesha County","Wisconsin",293,290,329,258,289,227,276,174,66,0,0,0,0,0,0,0,0,0,0
"Ladysmith","Rusk County","Wisconsin",3266,3414,3932,3938,3826,3674,3584,3924,3671,3493,3581,2352,0,0,0,0,0,0,0
"Lake Delton","Sauk County","Wisconsin",2953,2914,1982,1470,1158,1059,714,0,0,0,0,0,0,0,0,0,0,0,0
"Lake Geneva","Walworth County","Wisconsin",7746,7651,7148,5979,5612,4890,4929,4300,3238,3073,2632,3079,2585,2297,1969,997,1097,0,0
"Lake Hallie","? County","Wisconsin",6565,6448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lake Mills","Jefferson County","Wisconsin",5785,5708,4843,4143,3670,3556,2951,2516,2219,2007,1754,1672,1387,1053,671,590,0,0,0
"Lake Nebagamon","Douglas County","Wisconsin",1061,1069,1015,900,780,523,346,340,357,367,458,483,0,0,0,0,0,0,0
"Lancaster","Grant County","Wisconsin",3785,3868,4070,4192,4076,3756,3703,3266,2963,2432,2485,2329,2403,1543,1069,0,0,0,0
"Lannon","Waukesha County","Wisconsin",1089,1107,1009,924,987,1056,1084,438,378,434,0,0,0,0,0,0,0,0,0
"Lena","Oconto County","Wisconsin",550,564,510,590,585,569,506,526,469,413,0,0,0,0,0,0,0,0,0
"Lime Ridge","Sauk County","Wisconsin",165,162,169,152,191,203,152,183,197,230,256,0,0,0,0,0,0,0,0
"Linden","Iowa County","Wisconsin",541,549,615,429,395,408,418,463,461,498,490,580,543,462,571,0,0,0,0
"Little Chute","Outagamie County","Wisconsin",10813,10449,10476,9207,7907,5522,5099,4152,3360,2833,2017,1354,944,380,0,0,0,0,0
"Livingston","Grant County","Wisconsin",651,664,597,576,642,503,488,452,520,470,545,0,0,0,28,0,0,0,0
"Lodi","Columbia County","Wisconsin",3049,3050,2882,2093,1959,1831,1620,1416,1116,1065,1077,1044,1068,736,723,725,0,0,0
"Loganville","Sauk County","Wisconsin",308,300,276,228,239,199,220,250,236,228,265,0,0,0,0,0,0,0,0
"Lohrville","Waushara County","Wisconsin",388,402,408,368,336,213,225,206,191,262,245,0,0,0,0,0,0,0,0
"Lomira","Dodge County","Wisconsin",2375,2430,2233,1542,1446,1084,807,746,659,603,554,529,492,0,0,0,0,0,0
"Lone Rock","Richland County","Wisconsin",860,888,929,641,577,506,563,570,502,424,453,497,512,342,380,0,0,0,0
"Lowell","Dodge County","Wisconsin",327,340,366,300,326,322,341,319,282,288,293,318,333,304,400,0,0,0,0
"Loyal","Clark County","Wisconsin",1239,1261,1308,1244,1252,1126,1146,1104,921,862,735,677,645,0,46,0,0,0,0
"Lublin","Taylor County","Wisconsin",117,118,110,129,142,143,160,161,148,159,209,0,0,0,0,0,0,0,0
"Luck","Polk County","Wisconsin",1071,1119,1210,1022,997,848,853,803,617,560,479,383,0,0,0,0,0,0,0
"Luxemburg","Kewaunee County","Wisconsin",2562,2515,1935,1151,1040,853,730,519,468,475,457,402,0,0,0,0,0,0,0
"Lyndon Station","Juneau County","Wisconsin",486,500,458,474,375,533,335,377,354,276,292,275,0,136,164,0,0,0,0
"Lynxville","Crawford County","Wisconsin",128,132,176,153,174,149,183,217,233,230,253,274,322,243,155,0,0,0,0
"Madison","Dane County","Wisconsin",245691,233209,208054,191262,170616,171809,126706,96056,67447,57899,38378,25531,19164,13426,10324,9176,6611,1525,0
"Maiden Rock","Pierce County","Wisconsin",120,119,121,146,172,172,189,269,291,311,293,337,304,343,319,0,0,0,0
"Manawa","Waupaca County","Wisconsin",1325,1371,1330,1169,1205,1105,1037,990,791,711,727,820,744,350,364,0,0,0,0
"Manitowoc","Manitowoc County","Wisconsin",33102,33736,34053,32520,32547,33430,32275,27598,24404,22963,17563,13027,11786,7710,6367,5168,3059,0,0
"Maple Bluff","Dane County","Wisconsin",1343,1313,1358,1352,1351,1974,1565,1361,862,0,0,0,0,0,0,0,0,0,0
"Marathon City","Marathon County","Wisconsin",1527,1524,1640,1606,1552,1214,1022,853,823,808,670,656,528,258,0,0,0,0,0
"Maribel","Manitowoc County","Wisconsin",346,351,264,372,363,316,0,0,0,0,0,0,0,0,0,0,0,0,0
"Marinette","Marinette County","Wisconsin",10897,10968,11749,11843,11965,12696,13329,14178,14183,13734,13610,14610,16195,11523,2750,0,0,0,0
"Marion","Waupaca County","Wisconsin",1233,1260,1297,1242,1348,1218,1200,1118,1034,992,875,798,602,470,161,0,0,0,0
"Markesan","Green Lake County","Wisconsin",1427,1476,1396,1496,1446,1285,1060,1010,912,872,959,802,706,475,361,0,0,0,0
"Marquette","Green Lake County","Wisconsin",148,150,169,182,204,161,162,0,0,0,0,0,0,0,0,0,0,0,0
"Marshall","Dane County","Wisconsin",3928,3862,3432,2329,2363,1043,736,541,447,441,497,459,0,282,332,0,0,0,0
"Marshfield","Wood County","Wisconsin",18691,19118,18800,19291,18290,15619,14153,12394,10359,8778,7394,5783,5240,3450,669,0,0,0,0
"Mason","Bayfield County","Wisconsin",92,93,72,102,102,119,100,140,152,153,0,0,0,0,0,0,0,0,0
"Mattoon","Shawano County","Wisconsin",426,438,466,431,382,377,435,510,524,508,666,868,0,0,0,0,0,0,0
"Mauston","Juneau County","Wisconsin",4392,4423,3740,3439,3284,3466,3531,3171,2621,2107,1966,1701,1718,1343,1013,952,0,0,0
"Mayville","Dodge County","Wisconsin",5009,5154,4902,4374,4333,4139,3607,3010,2754,2521,3011,2282,1815,1165,1051,0,0,0,0
"Mazomanie","Dane County","Wisconsin",1701,1652,1485,1377,1248,1217,1069,962,851,747,756,917,902,1034,0,1143,604,0,0
"McFarland","Dane County","Wisconsin",8182,7808,6416,5232,3783,2386,1272,593,463,313,0,0,0,166,168,0,0,0,0
"Medford","Taylor County","Wisconsin",4344,4326,4350,4283,4035,3454,3260,2799,2361,1918,1881,1846,1758,1193,504,0,0,0,0
"Mellen","Ashland County","Wisconsin",717,731,845,935,1046,1168,1182,1306,1598,1629,1981,1833,0,0,0,0,0,0,0
"Melrose","Jackson County","Wisconsin",499,503,529,551,507,505,516,497,462,480,445,0,0,0,144,0,0,0,0
"Melvina","Monroe County","Wisconsin",104,104,93,115,117,116,111,121,135,143,0,0,0,0,0,0,0,0,0
"Menasha","Winnebago County","Wisconsin",17604,17353,16331,14711,14728,14836,14647,12385,10481,9062,7214,6081,5589,4581,3144,2484,1436,0,0
"Menomonee Falls","Waukesha County","Wisconsin",35974,35626,32647,26840,27845,31697,18276,2469,1469,1291,1019,919,687,422,366,0,0,0,0
"Menomonie","Dunn County","Wisconsin",16237,16264,14937,13547,12769,11112,8624,8245,6582,5595,5104,5036,5655,5491,2589,0,0,0,0
"Mequon","Ozaukee County","Wisconsin",23509,23132,21823,18885,16193,12150,8543,0,0,0,0,0,0,0,0,0,0,0,0
"Merrill","Lincoln County","Wisconsin",9364,9661,10146,9860,9578,9502,9451,8951,8711,8458,8068,8689,8537,6809,882,0,0,0,0
"Merrillan","Jackson County","Wisconsin",538,542,585,553,587,612,591,579,591,554,628,625,739,639,1003,0,0,0,0
"Merrimac","Sauk County","Wisconsin",439,420,416,392,365,376,297,317,234,250,270,312,350,0,147,0,0,0,0
"Merton","Waukesha County","Wisconsin",3529,3346,1926,1199,1045,646,407,343,254,232,0,0,0,0,210,0,0,0,0
"Middleton","Dane County","Wisconsin",18671,17442,15770,13289,11851,8246,4410,2110,1358,983,791,679,0,0,295,285,0,0,0
"Milladore","Wood County","Wisconsin",276,276,268,314,250,229,239,247,226,0,0,0,0,0,0,0,0,0,0
"Milltown","Polk County","Wisconsin",886,917,888,786,732,634,608,580,469,450,440,250,0,0,0,0,0,0,0
"Milton","Rock County","Wisconsin",5585,5546,5132,4434,4092,3699,1671,1549,1266,1128,834,833,0,685,508,0,0,0,0
"Milwaukee","Milwaukee County","Wisconsin",599642,594833,596974,628088,636297,717372,741324,637392,587472,578249,457147,373857,285315,204468,115587,71440,45246,20061,1712
"Mineral Point","Iowa County","Wisconsin",2489,2487,2617,2428,2259,2305,2385,2284,2275,2274,2569,2925,2991,2694,2915,3275,2389,0,0
"Minong","Washburn County","Wisconsin",512,527,531,521,557,420,348,357,308,292,230,0,0,0,0,0,0,0,0
"Mishicot","Manitowoc County","Wisconsin",1412,1442,1422,1296,1503,938,762,0,0,0,0,0,0,0,159,0,0,0,0
"Mondovi","Buffalo County","Wisconsin",2672,2777,2634,2491,2545,2338,2320,2285,2077,1623,1554,1325,1208,503,295,0,0,0,0
"Monona","Dane County","Wisconsin",7859,7533,8018,8637,8809,10420,8178,2544,1323,0,0,0,0,0,0,0,0,0,0
"Monroe","Green County","Wisconsin",10781,10827,10843,10241,10027,8654,8050,7037,6182,5015,4788,4410,3927,3768,3293,3408,939,0,0
"Montello","Marquette County","Wisconsin",1460,1495,1397,1329,1273,1082,1021,1069,1138,1245,1112,1104,0,760,394,0,0,0,0
"Montfort","Grant County","Wisconsin",701,718,663,676,616,518,538,576,615,554,598,558,627,407,64,0,0,0,0
"Monticello","Green County","Wisconsin",1220,1217,1146,1140,1021,870,789,792,716,644,677,671,559,407,156,0,0,0,0
"Montreal","Iron County","Wisconsin",804,807,838,838,887,877,1361,1439,1700,1819,1890,0,0,0,0,0,0,0,0
"Mosinee","Marathon County","Wisconsin",4046,3988,4063,3820,3015,2395,2067,1453,1361,1229,1161,482,657,427,201,0,0,0,0
"Mount Calvary","Fond du Lac County","Wisconsin",749,762,956,558,585,942,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mount Hope","Grant County","Wisconsin",221,225,186,173,197,176,218,232,256,256,215,0,0,0,75,0,0,0,0
"Mount Horeb","Dane County","Wisconsin",7388,7009,5860,4182,3251,2402,1991,1716,1610,1425,1350,1048,864,0,42,0,0,0,0
"Mount Pleasant","Racine County","Wisconsin",26293,26197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mount Sterling","Crawford County","Wisconsin",207,211,215,217,223,181,161,205,264,0,0,0,0,0,95,0,0,0,0
"Mukwonago","Waukesha County","Wisconsin",7595,7355,6162,4457,4014,2367,1877,1207,855,846,697,615,0,356,239,0,0,0,0
"Muscoda","Grant County","Wisconsin",1270,1299,1453,1287,1331,1099,927,1046,902,900,903,798,743,605,740,0,0,0,0
"Muskego","Waukesha County","Wisconsin",24621,24135,21397,16813,15277,11573,8888,0,0,0,0,0,0,0,0,0,0,0,0
"Nashotah","Waukesha County","Wisconsin",1397,1395,1266,567,513,410,321,0,0,0,0,0,0,0,0,0,0,0,0
"Necedah","Juneau County","Wisconsin",915,916,888,743,773,740,691,862,838,761,852,1054,1209,1708,1475,944,0,0,0
"Neenah","Winnebago County","Wisconsin",25855,25501,24507,23219,22432,22902,18057,12437,10645,9151,7171,5734,5954,5083,4202,2655,1296,0,0
"Neillsville","Clark County","Wisconsin",2418,2463,2731,2680,2780,2750,2728,2663,2562,2118,2160,1957,2104,1936,1050,0,0,0,0
"Nekoosa","Wood County","Wisconsin",2498,2580,2590,2557,2519,2409,2515,2352,2212,2005,1639,1570,745,0,0,0,0,0,0
"Nelson","Buffalo County","Wisconsin",355,374,395,388,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nelsonville","Portage County","Wisconsin",154,155,191,171,199,152,170,188,180,198,187,0,0,0,0,0,0,0,0
"Neosho","Dodge County","Wisconsin",557,574,593,658,575,400,345,287,255,262,296,304,0,0,197,0,0,0,0
"Neshkoro","Marquette County","Wisconsin",424,434,453,384,386,385,368,361,301,342,396,379,0,0,0,0,0,0,0
"New Auburn","Chippewa County","Wisconsin",559,548,562,485,466,368,383,371,398,376,386,364,0,0,0,0,0,0,0
"New Berlin","Waukesha County","Wisconsin",39842,39584,38220,33592,30529,26910,15788,0,0,0,0,0,0,0,0,0,0,0,0
"New Glarus","Green County","Wisconsin",2166,2172,2111,1899,1763,1454,1468,1224,1068,1010,981,708,0,356,0,0,0,0,0
"New Holstein","Calumet County","Wisconsin",3181,3236,3301,3342,3412,3012,2401,1831,1502,1274,1373,839,0,426,0,0,0,0,0
"New Lisbon","Juneau County","Wisconsin",2500,2554,1436,1491,1390,1361,1337,1482,1215,1076,994,1074,1014,990,1024,1221,0,0,0
"New London","Outagamie/Waupaca County","Wisconsin",7216,7295,7085,6658,6210,5801,5288,4922,4825,4661,4667,3383,2742,2050,1808,1015,468,0,0
"New Richmond","St. Croix County","Wisconsin",8679,8375,6310,5106,4306,3707,3316,2886,2388,2112,2248,1988,1631,1408,729,0,0,0,0
"Newburg","Ozaukee/Washington County","Wisconsin",1237,1254,1119,875,783,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Niagara","Marinette County","Wisconsin",1601,1624,1880,1999,2079,2347,2098,2022,2266,2033,1946,0,0,0,0,0,0,0,0
"Nichols","Outagamie County","Wisconsin",269,273,307,254,267,207,0,0,0,0,0,0,0,0,0,0,0,0,0
"North Bay","Racine County","Wisconsin",241,241,260,246,219,263,264,0,0,0,0,0,0,0,0,0,0,0,0
"North Fond du Lac","Fond du Lac County","Wisconsin",5027,5014,4557,4292,3844,3286,2549,2291,2083,2244,2150,1960,0,0,0,0,0,0,0
"North Freedom","Sauk County","Wisconsin",707,701,649,591,616,596,579,611,547,554,621,647,485,316,0,0,0,0,0
"North Hudson","St. Croix County","Wisconsin",3815,3768,3463,3101,2218,1547,1019,787,595,625,586,0,0,0,100,0,0,0,0
"North Prairie","Waukesha County","Wisconsin",2145,2141,1571,1322,938,669,489,424,375,292,263,0,0,0,0,0,0,0,0
"Norwalk","Monroe County","Wisconsin",640,638,653,564,517,432,484,519,551,565,531,502,357,0,281,0,0,0,0
"Oak Creek","Milwaukee County","Wisconsin",35053,34451,28456,19513,16932,13928,9372,0,0,0,0,0,0,0,0,0,0,0,0
"Oakdale","Monroe County","Wisconsin",290,297,297,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Oakfield","Fond du Lac County","Wisconsin",1073,1075,1012,1003,990,918,772,697,655,577,556,522,0,0,315,0,0,0,0
"Oconomowoc","Waukesha County","Wisconsin",16319,15759,12382,10993,9909,8741,6682,5345,4562,4190,3301,3054,2880,2729,2174,1408,699,0,0
"Oconomowoc Lake","Waukesha County","Wisconsin",607,595,564,493,524,599,414,0,0,0,0,0,0,0,0,0,0,0,0
"Oconto","Oconto County","Wisconsin",4483,4513,4708,4474,4505,4667,4805,5055,5362,5030,4920,5629,5646,5219,4171,2655,885,0,0
"Oconto Falls","Oconto County","Wisconsin",2846,2891,2843,2584,2500,2517,2331,2050,1888,1921,1914,1427,0,0,0,0,0,0,0
"Ogdensburg","Waupaca County","Wisconsin",184,185,224,220,214,206,181,221,207,176,237,0,0,0,0,0,0,0,0
"Oliver","Douglas County","Wisconsin",399,399,358,265,253,210,222,210,201,167,153,0,0,0,0,0,0,0,0
"Omro","Winnebago County","Wisconsin",3542,3517,3177,2836,2763,2341,1991,1470,1401,1255,1042,1285,1358,1232,1476,1838,0,0,0
"Onalaska","La Crosse County","Wisconsin",18385,17736,14839,11284,9249,4909,3161,2561,1742,1408,1066,1146,1368,1587,826,0,0,0,0
"Ontario","Vernon County","Wisconsin",554,554,476,407,398,392,448,527,533,330,311,304,389,0,179,0,0,0,0
"Oostburg","Sheboygan County","Wisconsin",2942,2887,2660,1931,1647,1309,1065,895,742,671,497,380,0,0,0,0,0,0,0
"Oregon","Dane County","Wisconsin",9871,9231,7514,4519,3876,2553,1701,1341,1005,857,871,712,697,595,527,0,0,0,0
"Orfordville","Rock County","Wisconsin",1487,1442,1272,1219,1143,888,665,543,510,502,496,449,0,0,153,0,0,0,0
"Osceola","Polk County","Wisconsin",2511,2568,2421,2075,1581,1152,942,700,642,607,674,634,466,384,311,0,0,0,0
"Oshkosh","Winnebago County","Wisconsin",66621,66083,62916,55006,49620,53082,45110,41084,39089,40108,33162,33062,28284,22836,15748,12663,6086,0,0
"Osseo","Trempealeau County","Wisconsin",1705,1701,1669,1551,1474,1356,1144,1126,1105,933,802,548,472,0,149,0,0,0,0
"Owen","Clark County","Wisconsin",930,940,936,895,998,1031,1098,1034,1083,1102,1083,745,0,0,0,0,0,0,0
"Oxford","Marquette County","Wisconsin",591,607,536,499,432,453,548,509,404,397,416,0,0,0,0,0,0,0,0
"Paddock Lake","Kenosha County","Wisconsin",3013,2992,3012,2662,2207,1470,0,0,0,0,0,0,0,0,0,0,0,0,0
"Palmyra","Jefferson County","Wisconsin",1780,1781,1766,1539,1515,1341,1000,862,711,642,685,649,716,567,598,703,0,0,0
"Pardeeville","Columbia County","Wisconsin",2096,2115,1982,1630,1594,1507,1331,1112,1001,873,878,987,788,0,0,205,0,81,0
"Park Falls","Price County","Wisconsin",2359,2462,2793,3104,3192,2953,2919,2924,3252,3036,2676,1972,0,0,0,0,0,0,0
"Park Ridge","Portage County","Wisconsin",506,491,488,546,643,817,504,314,210,0,0,0,0,0,0,0,0,0,0
"Patch Grove","Grant County","Wisconsin",195,198,166,202,259,187,208,203,195,243,0,0,0,0,0,177,0,0,0
"Pepin","Pepin County","Wisconsin",805,837,878,873,890,747,825,840,754,603,555,397,407,369,0,0,0,0,0
"Peshtigo","Marinette County","Wisconsin",3449,3502,3357,3154,2807,2836,2504,2279,1947,1579,1440,1975,0,1719,0,0,0,0,0
"Pewaukee","Waukesha County","Wisconsin",13942,13195,11783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pewaukee","Waukesha County","Wisconsin",8236,8166,8170,4941,4637,3271,2484,1792,1352,1067,800,749,714,680,566,0,0,0,0
"Phillips","Price County","Wisconsin",1401,1478,1675,1592,1522,1511,1524,1775,1915,1901,1973,1948,1820,0,0,0,0,0,0
"Pigeon Falls","Trempealeau County","Wisconsin",418,411,388,289,338,198,207,0,0,0,0,0,0,0,0,0,0,0,0
"Pittsville","Wood County","Wisconsin",855,874,866,838,810,708,661,636,556,508,504,450,634,653,163,0,0,0,0
"Plain","Sauk County","Wisconsin",779,773,792,691,676,688,677,512,405,331,324,0,0,0,0,0,0,0,0
"Plainfield","Waushara County","Wisconsin",840,862,899,839,813,642,660,680,571,537,580,723,728,459,348,0,0,0,0
"Platteville","Grant County","Wisconsin",12281,11224,9989,9708,9580,9599,6957,5751,4762,4047,4353,4452,3340,2740,2687,2537,0,0,0
"Pleasant Prairie","Kenosha County","Wisconsin",20400,19719,16136,11961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Plover","Portage County","Wisconsin",12326,12123,10520,8176,5310,0,0,0,0,0,0,0,0,319,412,0,0,0,0
"Plum City","Pierce County","Wisconsin",585,599,574,534,505,451,384,355,368,320,327,305,0,0,0,0,0,0,0
"Plymouth","Sheboygan County","Wisconsin",8433,8445,7781,6769,6027,5810,5128,4543,4170,3882,3415,3094,2257,1503,1052,0,0,0,0
"Poplar","Douglas County","Wisconsin",601,603,552,516,569,455,475,489,462,449,357,0,0,0,0,0,0,0,0
"Port Edwards","Wood County","Wisconsin",1751,1818,1944,1848,2077,2126,1849,1336,1192,988,755,758,0,0,136,0,0,0,0
"Port Washington","Ozaukee County","Wisconsin",11586,11250,10467,9338,8612,8752,5984,4755,4046,3693,3340,3792,3010,1649,1386,0,0,0,0
"Portage","Columbia County","Wisconsin",10178,10324,9728,8640,7896,7821,7822,7334,7016,6308,5582,5440,5459,5143,4346,3945,2879,603,0
"Potosi","Grant County","Wisconsin",677,688,711,654,736,713,589,556,506,447,501,464,434,0,466,0,0,0,0
"Potter","Calumet County","Wisconsin",252,253,223,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pound","Marinette County","Wisconsin",375,377,355,434,407,284,273,354,310,246,228,0,0,0,0,0,0,0,0
"Poynette","Columbia County","Wisconsin",2505,2528,2266,1662,1447,1118,1090,969,870,672,724,656,533,517,366,300,0,0,0
"Prairie du Chien","Crawford County","Wisconsin",5757,5911,6018,5659,5859,5540,5649,5392,4622,3943,3537,3149,3232,3131,2777,2700,0,0,0
"Prairie du Sac","Sauk County","Wisconsin",4225,3972,3231,2380,2145,1902,1676,1402,1001,949,866,699,656,562,433,0,0,0,0
"Prairie Farm","Barron County","Wisconsin",455,473,508,494,387,426,350,343,335,301,299,368,0,0,80,0,0,0,0
"Prentice","Price County","Wisconsin",630,660,626,571,605,519,427,477,452,437,588,606,939,365,0,0,0,0,0
"Prescott","Pierce County","Wisconsin",4227,4258,3764,3243,2654,2331,1536,1005,857,755,892,936,1002,911,975,1138,1031,0,0
"Princeton","Green Lake County","Wisconsin",1187,1214,1504,1458,1479,1446,1509,1371,1247,1183,1275,1269,1202,986,961,705,0,0,0
"Pulaski","Brown County","Wisconsin",3548,3539,3060,2200,1875,1717,1540,1210,979,839,718,436,0,0,0,0,0,0,0
