"Greensburg","Kiowa County","Kansas",779,777,1574,1792,1885,1907,1988,1723,1417,1338,1215,1199,343,515,0,0,0
"Grenola","Elk County","Kansas",203,216,231,256,335,290,349,380,517,552,547,532,666,608,0,0,0
"Gridley","Coffey County","Kansas",337,341,372,356,404,328,321,360,418,434,321,0,0,0,0,0,0
"Grinnell","Gove County","Kansas",258,259,329,348,410,449,396,364,289,303,162,0,0,0,0,0,0
"Gypsum","Saline County","Kansas",395,405,414,365,423,391,593,523,615,638,732,623,552,530,0,0,0
"Haddam","Washington County","Kansas",100,104,169,195,239,289,311,375,384,381,392,408,355,419,93,0,0
"Halstead","Harvey County","Kansas",2084,2085,1873,2015,1994,1716,1598,1328,1397,1373,1163,1004,914,1071,0,0,0
"Hamilton","Greenwood County","Kansas",255,268,334,301,363,349,400,456,519,549,398,325,0,206,0,0,0
"Hamlin","Brown County","Kansas",45,46,53,50,80,95,99,118,174,183,211,208,258,216,135,0,0
"Hanover","Washington County","Kansas",665,682,653,696,802,793,773,854,896,880,947,1039,987,903,578,0,0
"Hanston","Hodgeman County","Kansas",207,206,259,326,257,282,279,286,251,264,0,0,0,0,0,0,0
"Hardtner","Barber County","Kansas",175,172,199,198,336,300,372,373,313,341,385,0,0,0,0,0,0
"Harper","Harper County","Kansas",1398,1473,1567,1735,1823,1665,1899,1672,1695,1485,1770,1638,1151,1579,0,0,0
"Hartford","Lyon County","Kansas",367,371,500,541,551,478,337,395,491,516,575,589,553,441,0,0,0
"Harveyville","Wabaunsee County","Kansas",246,236,267,267,280,279,204,236,302,321,333,331,0,0,0,0,0
"Havana","Montgomery County","Kansas",100,104,86,121,169,144,162,215,253,289,318,227,0,0,0,0,0
"Haven","Reno County","Kansas",1225,1237,1175,1198,1125,1146,982,720,653,553,1301,528,0,0,0,0,0
"Havensville","Pottawatomie County","Kansas",144,133,146,135,183,163,166,208,232,263,333,412,437,0,180,0,0
"Haviland","Kiowa County","Kansas",684,701,612,624,770,705,725,606,499,641,607,568,0,0,0,0,0
"Hays","Ellis County","Kansas",21044,20510,20013,17767,16301,15396,11947,8625,6385,4618,3165,1961,1136,1242,850,0,0
"Haysville","Sedgwick County","Kansas",11112,10826,8502,8364,8006,6531,5836,0,0,0,0,0,0,0,0,0,0
"Hazelton","Barber County","Kansas",95,93,144,128,143,176,246,250,260,299,281,315,143,319,0,0,0
"Hepler","Crawford County","Kansas",132,132,154,150,165,152,178,224,259,210,241,276,215,269,100,0,0
"Herington","Dickinson County","Kansas",2413,2526,2563,2685,2930,3165,3702,3775,3804,4519,4065,3273,1607,1353,0,0,0
"Herndon","Rawlins County","Kansas",133,129,149,170,220,268,339,321,443,430,411,273,0,0,0,0,0
"Hesston","Harvey County","Kansas",3734,3709,3509,3012,3013,1926,1103,686,403,526,0,0,0,0,0,0,0
